timeUTC,latitude,longitude,desc,speed,course,date
64835,-7.303768717,112.7815007,time: 13:48:35.21; speed: 31.2988; course: 187.3,31.3,187.3,211222
64836,-7.303850867,112.7814892,time: 13:48:36.21; speed: 32.2248; course: 186.3,32.22,186.3,211222
64837,-7.303930033,112.7814764,time: 13:48:37.21; speed: 30.372799999999998; course: 189.9,30.37,189.9,211222
64838,-7.304017417,112.7814611,time: 13:48:38.21; speed: 34.4472; course: 187.5,34.45,187.5,211222
64839,-7.30410025,112.7814452,time: 13:48:39.21; speed: 33.891600000000004; course: 188.3,33.89,188.3,211222
64840,-7.304187667,112.7814308,time: 13:48:40.21; speed: 34.4472; course: 188.0,34.45,188,211222
64841,-7.304270367,112.7814202,time: 13:48:41.21; speed: 33.336; course: 189.6,33.34,189.6,211222
64842,-7.304360483,112.7814055,time: 13:48:42.21; speed: 37.04; course: 189.5,37.04,189.5,211222
64843,-7.304454183,112.7813876,time: 13:48:43.21; speed: 35.5584; course: 190.2,35.56,190.2,211222
64844,-7.304539333,112.7813765,time: 13:48:44.22; speed: 34.262; course: 189.0,34.26,189,211222
64845,-7.30462145,112.7813655,time: 13:48:45.22; speed: 34.0768; course: 190.6,34.08,190.6,211222
64846,-7.30470305,112.7813489,time: 13:48:46.21; speed: 33.52120000000001; course: 192.4,33.52,192.4,211222
64847,-7.30478995,112.7813358,time: 13:48:47.21; speed: 35.188; course: 191.8,35.19,191.8,211222
64848,-7.304870983,112.7813162,time: 13:48:48.21; speed: 33.7064; course: 193.0,33.71,193,211222
64849,-7.30494,112.781292,time: 13:48:49.21; speed: 33.336; course: 194.2,33.34,194.2,211222
64850,-7.305030433,112.7812774,time: 13:48:50.21; speed: 35.0028; course: 192.9,35,192.9,211222
64851,-7.305109367,112.7812522,time: 13:48:51.21; speed: 32.2248; course: 195.8,32.22,195.8,211222
64852,-7.305192417,112.7812345,time: 13:48:52.21; speed: 33.336; course: 195.0,33.34,195,211222
64853,-7.305267533,112.7812147,time: 13:48:53.21; speed: 32.7804; course: 196.4,32.78,196.4,211222
64854,-7.305348583,112.7812056,time: 13:48:54.21; speed: 33.336; course: 195.3,33.34,195.3,211222
64855,-7.30543325,112.7811804,time: 13:48:55.21; speed: 34.6324; course: 194.4,34.63,194.4,211222
64856,-7.305511133,112.7811593,time: 13:48:56.21; speed: 33.52120000000001; course: 196.8,33.52,196.8,211222
64857,-7.305592567,112.7811327,time: 13:48:57.21; speed: 33.7064; course: 198.0,33.71,198,211222
64858,-7.305672933,112.7811051,time: 13:48:58.21; speed: 33.891600000000004; course: 198.2,33.89,198.2,211222
64859,-7.305755567,112.7810732,time: 13:48:59.21; speed: 35.0028; course: 195.7,35,195.7,211222
64900,-7.305831217,112.7810426,time: 13:49:00.21; speed: 32.410000000000004; course: 199.0,32.41,199,211222
64901,-7.30590865,112.7810134,time: 13:49:01.21; speed: 32.410000000000004; course: 198.9,32.41,198.9,211222
64902,-7.305978883,112.780988,time: 13:49:02.21; speed: 31.1136; course: 198.5,31.11,198.5,211222
64903,-7.306053283,112.7809646,time: 13:49:03.21; speed: 30.0024; course: 197.5,30,197.5,211222
64904,-7.306113333,112.7809425,time: 13:49:04.21; speed: 25.1872; course: 200.1,25.19,200.1,211222
64905,-7.306165917,112.7809215,time: 13:49:05.21; speed: 21.853600000000004; course: 199.5,21.85,199.5,211222
64906,-7.306212133,112.7809071,time: 13:49:06.21; speed: 18.52; course: 199.2,18.52,199.2,211222
64907,-7.306254933,112.7808917,time: 13:49:07.21; speed: 16.8532; course: 198.3,16.85,198.3,211222
64908,-7.30629035,112.7808821,time: 13:49:08.21; speed: 16.297600000000003; course: 195.0,16.3,195,211222
64909,-7.306331117,112.7808662,time: 13:49:09.21; speed: 16.8532; course: 199.8,16.85,199.8,211222
64910,-7.306364967,112.7808513,time: 13:49:10.21; speed: 15.742; course: 197.5,15.74,197.5,211222
64911,-7.306401467,112.7808383,time: 13:49:11.21; speed: 15.742; course: 196.8,15.74,196.8,211222
64912,-7.306437,112.7808215,time: 13:49:12.21; speed: 14.2604; course: 200.0,14.26,200,211222
64913,-7.306469033,112.7808063,time: 13:49:13.20; speed: 14.0752; course: 199.4,14.08,199.4,211222
64914,-7.306503733,112.7807974,time: 13:49:14.21; speed: 14.816; course: 198.2,14.82,198.2,211222
64915,-7.306537233,112.780787,time: 13:49:15.21; speed: 14.0752; course: 194.9,14.08,194.9,211222
64916,-7.30657695,112.7807725,time: 13:49:16.21; speed: 15.742; course: 201.0,15.74,201,211222
64917,-7.30661525,112.7807618,time: 13:49:17.21; speed: 16.1124; course: 194.5,16.11,194.5,211222
64918,-7.30665555,112.7807524,time: 13:49:18.21; speed: 17.594; course: 194.9,17.59,194.9,211222
64919,-7.306699533,112.7807429,time: 13:49:19.21; speed: 18.149600000000003; course: 193.8,18.15,193.8,211222
64920,-7.3067437,112.7807295,time: 13:49:20.21; speed: 19.0756; course: 195.8,19.08,195.8,211222
64921,-7.3067992,112.7807222,time: 13:49:21.21; speed: 20.7424; course: 191.7,20.74,191.7,211222
64922,-7.3068481,112.7807201,time: 13:49:22.21; speed: 19.0756; course: 188.9,19.08,188.9,211222
64923,-7.30690045,112.7807115,time: 13:49:23.21; speed: 20.1868; course: 191.3,20.19,191.3,211222
64924,-7.306948733,112.780697,time: 13:49:24.21; speed: 20.9276; course: 193.8,20.93,193.8,211222
64925,-7.30700115,112.780689,time: 13:49:25.21; speed: 21.6684; course: 190.8,21.67,190.8,211222
64926,-7.307055167,112.7806816,time: 13:49:26.21; speed: 22.038800000000002; course: 189.4,22.04,189.4,211222
64927,-7.3071126,112.7806654,time: 13:49:27.21; speed: 21.1128; course: 191.4,21.11,191.4,211222
64928,-7.307171517,112.7806534,time: 13:49:28.21; speed: 22.779600000000002; course: 187.5,22.78,187.5,211222
64929,-7.307227983,112.7806435,time: 13:49:29.21; speed: 21.4832; course: 189.3,21.48,189.3,211222
64930,-7.307282583,112.7806291,time: 13:49:30.21; speed: 22.9648; course: 187.0,22.96,187,211222
64931,-7.307345017,112.7806184,time: 13:49:31.21; speed: 23.150000000000002; course: 187.1,23.15,187.1,211222
64932,-7.307395983,112.7806087,time: 13:49:32.22; speed: 23.705600000000004; course: 183.7,23.71,183.7,211222
64933,-7.307461617,112.7806049,time: 13:49:33.21; speed: 25.1872; course: 183.0,25.19,183,211222
64934,-7.307521717,112.7806008,time: 13:49:34.21; speed: 25.002000000000002; course: 182.9,25,182.9,211222
64935,-7.307584117,112.7805999,time: 13:49:35.21; speed: 25.557600000000004; course: 181.8,25.56,181.8,211222
64936,-7.307638217,112.7806104,time: 13:49:36.21; speed: 25.3724; course: 181.1,25.37,181.1,211222
64937,-7.307705083,112.7806106,time: 13:49:37.21; speed: 25.928; course: 181.5,25.93,181.5,211222
64938,-7.307765783,112.7806142,time: 13:49:38.21; speed: 25.557600000000004; course: 181.0,25.56,181,211222
64939,-7.307834867,112.7806119,time: 13:49:39.21; speed: 26.483600000000003; course: 181.4,26.48,181.4,211222
64940,-7.307903667,112.7806131,time: 13:49:40.21; speed: 27.0392; course: 180.5,27.04,180.5,211222
64941,-7.307971583,112.7806091,time: 13:49:41.21; speed: 25.928; course: 181.2,25.93,181.2,211222
64942,-7.308039767,112.7805952,time: 13:49:42.21; speed: 25.557600000000004; course: 182.0,25.56,182,211222
64943,-7.308103317,112.7806038,time: 13:49:43.21; speed: 26.6688; course: 180.3,26.67,180.3,211222
64944,-7.308164567,112.7805966,time: 13:49:44.21; speed: 25.557600000000004; course: 180.5,25.56,180.5,211222
64945,-7.308220033,112.7805961,time: 13:49:45.21; speed: 23.705600000000004; course: 180.7,23.71,180.7,211222
64946,-7.308283533,112.7806005,time: 13:49:46.23; speed: 24.2612; course: 180.4,24.26,180.4,211222
64947,-7.308336333,112.7805982,time: 13:49:47.21; speed: 22.224; course: 180.3,22.22,180.3,211222
64948,-7.308389817,112.7805948,time: 13:49:48.21; speed: 20.5572; course: 179.1,20.56,179.1,211222
64949,-7.3084313,112.7805954,time: 13:49:49.21; speed: 17.9644; course: 178.6,17.96,178.6,211222
64950,-7.30847295,112.7805942,time: 13:49:50.21; speed: 15.742; course: 179.1,15.74,179.1,211222
64951,-7.308508817,112.7805937,time: 13:49:51.21; speed: 14.6308; course: 179.0,14.63,179,211222
64952,-7.308547717,112.7805943,time: 13:49:52.21; speed: 14.4456; course: 177.3,14.45,177.3,211222
64953,-7.308585617,112.7805877,time: 13:49:53.21; speed: 13.1492; course: 176.8,13.15,176.8,211222
64954,-7.308622867,112.780595,time: 13:49:54.21; speed: 13.5196; course: 176.2,13.52,176.2,211222
64955,-7.308656033,112.7805967,time: 13:49:55.21; speed: 12.2232; course: 175.5,12.22,175.5,211222
64956,-7.30868935,112.7805978,time: 13:49:56.21; speed: 11.112; course: 176.4,11.11,176.4,211222
64957,-7.308722067,112.7805947,time: 13:49:57.21; speed: 10.5564; course: 177.9,10.56,177.9,211222
64958,-7.30874755,112.780596,time: 13:49:58.24; speed: 9.630400000000002; course: 176.5,9.63,176.5,211222
64959,-7.308776483,112.780598,time: 13:49:59.21; speed: 11.6676; course: 182.4,11.67,182.4,211222
65000,-7.308808667,112.780599,time: 13:50:00.21; speed: 13.1492; course: 177.6,13.15,177.6,211222
65001,-7.308844633,112.7806,time: 13:50:01.22; speed: 14.816; course: 179.6,14.82,179.6,211222
65002,-7.308880867,112.7806017,time: 13:50:02.21; speed: 14.4456; course: 177.8,14.45,177.8,211222
65003,-7.308921033,112.7806036,time: 13:50:03.21; speed: 17.594; course: 177.9,17.59,177.9,211222
65004,-7.30896345,112.780605,time: 13:50:04.21; speed: 16.668; course: 177.6,16.67,177.6,211222
65005,-7.309007,112.7806029,time: 13:50:05.21; speed: 18.3348; course: 177.9,18.33,177.9,211222
65006,-7.309050233,112.7806035,time: 13:50:06.21; speed: 17.594; course: 177.2,17.59,177.2,211222
65007,-7.309094967,112.7806131,time: 13:50:07.21; speed: 18.7052; course: 177.5,18.71,177.5,211222
65008,-7.309140283,112.7806151,time: 13:50:08.21; speed: 19.816399999999998; course: 177.7,19.82,177.7,211222
65009,-7.3091903,112.7806276,time: 13:50:09.21; speed: 19.816399999999998; course: 177.7,19.82,177.7,211222
65010,-7.309239333,112.7806239,time: 13:50:10.22; speed: 20.1868; course: 178.9,20.19,178.9,211222
65011,-7.309289067,112.7806214,time: 13:50:11.22; speed: 20.001600000000003; course: 180.1,20,180.1,211222
65012,-7.309341933,112.7806296,time: 13:50:12.22; speed: 20.5572; course: 176.9,20.56,176.9,211222
65013,-7.309387083,112.780636,time: 13:50:13.21; speed: 18.8904; course: 176.6,18.89,176.6,211222
65014,-7.309439633,112.7806366,time: 13:50:14.21; speed: 20.5572; course: 178.5,20.56,178.5,211222
65015,-7.309483883,112.7806552,time: 13:50:15.21; speed: 16.297600000000003; course: 164.2,16.3,164.2,211222
65016,-7.3095346,112.7806515,time: 13:50:16.21; speed: 20.1868; course: 181.4,20.19,181.4,211222
65017,-7.309592833,112.7806504,time: 13:50:17.21; speed: 20.372; course: 177.9,20.37,177.9,211222
65018,-7.309638233,112.7806548,time: 13:50:18.21; speed: 20.1868; course: 176.8,20.19,176.8,211222
65019,-7.309688167,112.7806544,time: 13:50:19.21; speed: 18.3348; course: 177.2,18.33,177.2,211222
65020,-7.309732233,112.7806556,time: 13:50:20.21; speed: 18.149600000000003; course: 175.0,18.15,175,211222
65021,-7.309780833,112.7806606,time: 13:50:21.21; speed: 18.3348; course: 176.7,18.33,176.7,211222
65022,-7.3098198,112.7806642,time: 13:50:22.21; speed: 15.5568; course: 178.7,15.56,178.7,211222
65023,-7.3098609,112.7806665,time: 13:50:23.21; speed: 13.3344; course: 178.0,13.33,178,211222
65024,-7.309905067,112.7806635,time: 13:50:24.21; speed: 13.3344; course: 176.1,13.33,176.1,211222
65025,-7.309925117,112.7806793,time: 13:50:25.21; speed: 10.926800000000002; course: 169.6,10.93,169.6,211222
65026,-7.30996295,112.7806823,time: 13:50:26.21; speed: 13.5196; course: 170.4,13.52,170.4,211222
65027,-7.310001633,112.7806864,time: 13:50:27.21; speed: 15.0012; course: 171.9,15,171.9,211222
65028,-7.310038233,112.7806881,time: 13:50:28.21; speed: 14.4456; course: 174.7,14.45,174.7,211222
65029,-7.310082483,112.7806911,time: 13:50:29.21; speed: 16.297600000000003; course: 175.0,16.3,175,211222
65030,-7.310120983,112.7806912,time: 13:50:30.21; speed: 16.8532; course: 171.8,16.85,171.8,211222
65031,-7.310158933,112.7807022,time: 13:50:31.21; speed: 16.4828; course: 178.5,16.48,178.5,211222
65032,-7.310196467,112.7807079,time: 13:50:32.21; speed: 15.0012; course: 178.1,15,178.1,211222
65033,-7.310229883,112.7807127,time: 13:50:33.21; speed: 12.778800000000002; course: 174.6,12.78,174.6,211222
65034,-7.310262667,112.7807157,time: 13:50:34.21; speed: 12.778800000000002; course: 176.0,12.78,176,211222
65035,-7.31029505,112.7807189,time: 13:50:35.22; speed: 14.4456; course: 175.3,14.45,175.3,211222
65036,-7.310330333,112.7807214,time: 13:50:36.21; speed: 15.186399999999999; course: 176.4,15.19,176.4,211222
65037,-7.310363533,112.7807226,time: 13:50:37.22; speed: 17.9644; course: 176.7,17.96,176.7,211222
65038,-7.310405483,112.7807224,time: 13:50:38.21; speed: 19.260800000000003; course: 180.9,19.26,180.9,211222
65039,-7.310452617,112.7807191,time: 13:50:39.21; speed: 18.7052; course: 176.9,18.71,176.9,211222
65040,-7.31050005,112.7807214,time: 13:50:40.21; speed: 20.001600000000003; course: 178.2,20,178.2,211222
65041,-7.310547783,112.7807223,time: 13:50:41.22; speed: 20.372; course: 177.4,20.37,177.4,211222
65042,-7.310600367,112.7807256,time: 13:50:42.22; speed: 21.1128; course: 177.5,21.11,177.5,211222
65043,-7.310655667,112.7807294,time: 13:50:43.21; speed: 21.298000000000002; course: 176.1,21.3,176.1,211222
65044,-7.310704833,112.7807245,time: 13:50:44.21; speed: 21.853600000000004; course: 177.2,21.85,177.2,211222
65045,-7.310758183,112.7807237,time: 13:50:45.23; speed: 22.224; course: 177.1,22.22,177.1,211222
65046,-7.310818267,112.7807242,time: 13:50:46.22; speed: 21.853600000000004; course: 176.7,21.85,176.7,211222
65047,-7.310873417,112.7807248,time: 13:50:47.22; speed: 20.9276; course: 176.2,20.93,176.2,211222
65048,-7.310927417,112.7807314,time: 13:50:48.22; speed: 20.9276; course: 177.5,20.93,177.5,211222
65049,-7.310977283,112.7807316,time: 13:50:49.22; speed: 20.1868; course: 177.3,20.19,177.3,211222
65050,-7.311028717,112.7807299,time: 13:50:50.22; speed: 20.001600000000003; course: 177.3,20,177.3,211222
65051,-7.311079,112.780732,time: 13:50:51.22; speed: 19.816399999999998; course: 177.4,19.82,177.4,211222
65052,-7.311123533,112.7807362,time: 13:50:52.22; speed: 17.594; course: 176.0,17.59,176,211222
65053,-7.31117155,112.7807343,time: 13:50:53.22; speed: 15.742; course: 177.1,15.74,177.1,211222
65054,-7.31120875,112.7807333,time: 13:50:54.21; speed: 13.89; course: 178.5,13.89,178.5,211222
65055,-7.31124225,112.7807324,time: 13:50:55.21; speed: 11.852800000000002; course: 181.5,11.85,181.5,211222
65056,-7.3112752,112.7807299,time: 13:50:56.22; speed: 12.964; course: 184.9,12.96,184.9,211222
65057,-7.31130495,112.7807306,time: 13:50:57.22; speed: 11.4824; course: 180.0,11.48,180,211222
65058,-7.311337517,112.7807273,time: 13:50:58.22; speed: 12.778800000000002; course: 182.1,12.78,182.1,211222
65059,-7.31137075,112.7807255,time: 13:50:59.22; speed: 14.0752; course: 179.8,14.08,179.8,211222
65100,-7.311411283,112.7807251,time: 13:51:00.21; speed: 16.1124; course: 180.5,16.11,180.5,211222
65101,-7.311458033,112.7807233,time: 13:51:01.22; speed: 17.0384; course: 181.7,17.04,181.7,211222
65102,-7.311502283,112.7807236,time: 13:51:02.22; speed: 17.2236; course: 179.3,17.22,179.3,211222
65103,-7.311546617,112.7807226,time: 13:51:03.22; speed: 17.594; course: 180.3,17.59,180.3,211222
65104,-7.3115901,112.780724,time: 13:51:04.22; speed: 19.260800000000003; course: 178.1,19.26,178.1,211222
65105,-7.3116462,112.7807246,time: 13:51:05.21; speed: 21.298000000000002; course: 178.5,21.3,178.5,211222
65106,-7.311699017,112.7807259,time: 13:51:06.21; speed: 22.224; course: 177.8,22.22,177.8,211222
65107,-7.311757083,112.7807321,time: 13:51:07.21; speed: 23.3352; course: 176.8,23.34,176.8,211222
65108,-7.31181515,112.7807276,time: 13:51:08.22; speed: 23.5204; course: 178.0,23.52,178,211222
65109,-7.311870983,112.7807312,time: 13:51:09.22; speed: 23.3352; course: 177.4,23.34,177.4,211222
65110,-7.311933833,112.7807316,time: 13:51:10.21; speed: 23.150000000000002; course: 178.2,23.15,178.2,211222
65111,-7.311995133,112.7807341,time: 13:51:11.21; speed: 22.9648; course: 178.1,22.96,178.1,211222
65112,-7.312050967,112.7807369,time: 13:51:12.22; speed: 22.409200000000002; course: 176.8,22.41,176.8,211222
65113,-7.31210855,112.7807429,time: 13:51:13.22; speed: 20.5572; course: 178.0,20.56,178,211222
65114,-7.31215495,112.7807463,time: 13:51:14.22; speed: 18.149600000000003; course: 176.7,18.15,176.7,211222
65115,-7.312193417,112.7807425,time: 13:51:15.22; speed: 15.5568; course: 178.3,15.56,178.3,211222
65116,-7.312238817,112.7807421,time: 13:51:16.21; speed: 15.186399999999999; course: 177.8,15.19,177.8,211222
65117,-7.312276617,112.7807435,time: 13:51:17.22; speed: 16.1124; course: 176.9,16.11,176.9,211222
65118,-7.312315567,112.7807519,time: 13:51:18.22; speed: 16.297600000000003; course: 177.4,16.3,177.4,211222
65119,-7.312354867,112.7807514,time: 13:51:19.22; speed: 15.927200000000001; course: 176.3,15.93,176.3,211222
65120,-7.3123944,112.7807571,time: 13:51:20.22; speed: 16.1124; course: 177.5,16.11,177.5,211222
65121,-7.312439167,112.7807598,time: 13:51:21.22; speed: 18.52; course: 178.7,18.52,178.7,211222
65122,-7.312492167,112.7807636,time: 13:51:22.22; speed: 21.853600000000004; course: 175.6,21.85,175.6,211222
65123,-7.312542317,112.7807638,time: 13:51:23.22; speed: 22.224; course: 176.0,22.22,176,211222
65124,-7.31260275,112.7807673,time: 13:51:24.22; speed: 23.3352; course: 176.4,23.34,176.4,211222
65125,-7.3126662,112.7807719,time: 13:51:25.22; speed: 24.076; course: 176.3,24.08,176.3,211222
65126,-7.312726833,112.7807742,time: 13:51:26.22; speed: 23.890800000000002; course: 176.0,23.89,176,211222
65127,-7.3127892,112.780777,time: 13:51:27.22; speed: 23.890800000000002; course: 177.0,23.89,177,211222
65128,-7.31285265,112.7807784,time: 13:51:28.22; speed: 25.557600000000004; course: 178.0,25.56,178,211222
65129,-7.31291365,112.7807825,time: 13:51:29.22; speed: 24.8168; course: 176.0,24.82,176,211222
65130,-7.31297415,112.7807872,time: 13:51:30.22; speed: 25.1872; course: 177.4,25.19,177.4,211222
65131,-7.31303155,112.7807899,time: 13:51:31.22; speed: 21.4832; course: 177.3,21.48,177.3,211222
65132,-7.313094167,112.7807908,time: 13:51:32.22; speed: 23.5204; course: 178.7,23.52,178.7,211222
65133,-7.313152117,112.780796,time: 13:51:33.22; speed: 23.5204; course: 176.8,23.52,176.8,211222
65134,-7.313190983,112.7808055,time: 13:51:34.22; speed: 19.0756; course: 171.2,19.08,171.2,211222
65135,-7.31326055,112.7808042,time: 13:51:35.22; speed: 23.705600000000004; course: 177.8,23.71,177.8,211222
65136,-7.31331735,112.7808058,time: 13:51:36.22; speed: 22.779600000000002; course: 177.5,22.78,177.5,211222
65137,-7.313397067,112.7808134,time: 13:51:37.22; speed: 26.6688; course: 177.0,26.67,177,211222
65138,-7.313450867,112.7808172,time: 13:51:38.22; speed: 26.6688; course: 178.5,26.67,178.5,211222
65139,-7.3135052,112.7808426,time: 13:51:39.22; speed: 25.557600000000004; course: 177.2,25.56,177.2,211222
65140,-7.313566167,112.7808461,time: 13:51:40.22; speed: 25.742800000000003; course: 176.6,25.74,176.6,211222
65141,-7.313640483,112.7808372,time: 13:51:41.22; speed: 25.557600000000004; course: 176.2,25.56,176.2,211222
65142,-7.313711867,112.7808402,time: 13:51:42.22; speed: 26.483600000000003; course: 177.0,26.48,177,211222
65143,-7.313788767,112.7808359,time: 13:51:43.22; speed: 26.483600000000003; course: 178.8,26.48,178.8,211222
65144,-7.3138514,112.7808256,time: 13:51:44.22; speed: 26.854000000000003; course: 177.3,26.85,177.3,211222
65145,-7.3139261,112.7808374,time: 13:51:45.22; speed: 27.2244; course: 177.1,27.22,177.1,211222
65146,-7.313994667,112.7808435,time: 13:51:46.22; speed: 27.2244; course: 177.9,27.22,177.9,211222
65147,-7.314068967,112.7808528,time: 13:51:47.22; speed: 26.854000000000003; course: 176.7,26.85,176.7,211222
65148,-7.314134033,112.7808499,time: 13:51:48.22; speed: 27.2244; course: 178.2,27.22,178.2,211222
65149,-7.3141953,112.7808547,time: 13:51:49.22; speed: 27.78; course: 178.9,27.78,178.9,211222
65150,-7.314260733,112.7808596,time: 13:51:50.22; speed: 27.594800000000003; course: 178.0,27.59,178,211222
65151,-7.3143341,112.7808613,time: 13:51:51.22; speed: 27.9652; course: 178.0,27.97,178,211222
65152,-7.314400567,112.7808646,time: 13:51:52.21; speed: 27.594800000000003; course: 178.3,27.59,178.3,211222
65156,-7.314714817,112.7808648,time: 13:51:56.67; speed: 28.5208; course: 176.5,28.52,176.5,211222
65157,-7.314794017,112.7808692,time: 13:51:57.22; speed: 31.1136; course: 177.8,31.11,177.8,211222
65158,-7.31487525,112.7808807,time: 13:51:58.21; speed: 31.2988; course: 176.6,31.3,176.6,211222
